delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,cluster
19019.0,delhivery,automobile parts,bike,standard,central,clear,36.3,31.44,2.0,24.0,no,delivered,5,275.82,-22.0,3
19020.0,delhivery,fragile items,scooter,same day,west,clear,290.8,21.55,7.0,8.0,no,delivered,4,1618.65,-1.0000000000000007,2
19021.0,blue dart,furniture,ev bike,same day,east,hot,274.7,41.69,9.0,8.0,yes,failed,1,1598.57,0.999999999999999,0
19022.0,shadowfax,groceries,ev van,same day,central,clear,201.1,19.9,6.0,8.0,no,delivered,4,1165.2,-2.0000000000000004,2
19023.0,ekart,electronics,ev van,same day,north,stormy,156.2,25.3,9.0,8.0,yes,delayed,3,956.9,0.999999999999999,0
19024.0,dhl,furniture,truck,standard,west,cold,173.0,31.15,4.0,24.0,no,delivered,5,958.45,-20.0,2
19025.0,blue dart,furniture,ev van,express,central,cold,53.2,31.25,1.0,3.0,no,delivered,4,409.75,-1.9999999999999998,1
19026.0,ekart,pharmacy,scooter,same day,west,rainy,207.8,47.54,10.0,8.0,yes,delayed,3,1281.62,1.9999999999999998,0
19027.0,delhivery,furniture,ev van,standard,east,rainy,218.9,23.53,11.0,24.0,no,delivered,4,1165.09,-13.0,2
19028.0,amazon logistics,clothing,ev van,standard,central,rainy,184.5,41.24,8.0,24.0,no,delivered,4,1046.22,-15.999999999999998,2
19029.0,fedex,automobile parts,bike,same day,north,foggy,3.6,40.33,3.0,8.0,no,delivered,5,235.99,-5.0,1
19030.0,blue dart,clothing,van,same day,central,hot,23.5,39.86,1.0,8.0,no,delivered,5,337.08,-7.000000000000001,1
19031.0,fedex,groceries,scooter,standard,south,rainy,44.3,2.45,6.0,24.0,no,delivered,5,228.85,-18.0,3
19032.0,ecom express,furniture,bike,express,east,rainy,214.1,22.99,12.0,6.0,yes,delayed,2,1189.47,6.0,0
19033.0,amazon logistics,documents,scooter,two day,south,foggy,128.5,37.11,5.0,16.0,no,delivered,4,753.83,-11.000000000000002,3
19034.0,amazon logistics,electronics,ev van,express,central,stormy,243.6,22.49,13.0,6.0,yes,delayed,3,1335.47,7.000000000000001,0
19035.0,dhl,pharmacy,scooter,express,south,rainy,289.2,28.24,13.0,7.0,yes,delayed,2,1580.72,6.000000000000001,0
19036.0,dhl,documents,truck,two day,south,clear,155.5,47.14,3.0,16.0,no,delivered,5,918.92,-13.0,3
19037.0,ekart,fragile items,ev van,standard,west,cold,95.3,33.17,2.0,24.0,no,delivered,3,576.01,-22.0,3
19038.0,ekart,fragile items,ev bike,express,south,cold,174.1,44.02,5.0,5.0,yes,delayed,2,1052.56,0.0,0
19039.0,ecom express,groceries,van,express,south,foggy,98.4,27.24,7.0,3.0,yes,delayed,3,623.72,3.9999999999999996,1
19040.0,blue dart,furniture,bike,express,south,stormy,118.5,4.91,11.0,4.0,yes,failed,1,657.23,6.999999999999999,0
19041.0,amazon logistics,automobile parts,van,express,west,foggy,21.6,34.11,4.0,2.0,yes,failed,1,260.33,2.0,1
19042.0,ecom express,electronics,scooter,two day,north,foggy,101.0,25.68,7.0,16.0,no,delivered,5,582.04,-9.000000000000002,3
19043.0,amazon logistics,groceries,ev van,standard,west,hot,292.1,33.8,8.0,24.0,no,delivered,5,1561.9,-15.999999999999998,2
19044.0,shadowfax,electronics,ev van,same day,south,foggy,224.5,34.92,10.0,8.0,yes,delayed,3,1327.26,1.9999999999999998,0
19045.0,amazon logistics,clothing,scooter,same day,north,hot,280.7,34.41,10.0,8.0,yes,failed,2,1606.73,1.9999999999999998,0
19046.0,delhivery,automobile parts,bike,two day,central,rainy,94.9,39.46,6.0,16.0,no,delivered,4,592.88,-10.0,3
19047.0,amazon logistics,electronics,ev bike,standard,south,rainy,67.2,45.64,7.0,24.0,no,delivered,5,472.92,-17.0,3
19048.0,fedex,automobile parts,ev van,two day,south,rainy,22.3,33.84,4.0,16.0,no,delivered,4,213.02,-12.000000000000002,3
19049.0,ecom express,fragile items,ev van,standard,north,foggy,167.9,24.38,6.0,24.0,no,delivered,4,912.64,-18.0,2
19050.0,delhivery,pharmacy,ev bike,same day,central,cold,243.4,30.48,9.0,8.0,yes,delayed,3,1408.44,0.999999999999999,0
19051.0,ecom express,cosmetics,van,standard,central,stormy,292.9,31.94,12.0,24.0,no,delivered,4,1560.32,-12.0,2
19052.0,shadowfax,clothing,van,standard,north,rainy,63.0,12.84,3.0,24.0,no,delivered,4,353.52,-21.0,3
19053.0,delhivery,clothing,bike,same day,south,clear,22.1,27.71,0.0,8.0,no,delivered,3,293.63,-8.0,1
19054.0,fedex,groceries,ev van,standard,north,rainy,134.1,41.69,7.0,24.0,no,delivered,5,795.57,-17.0,3
19055.0,delhivery,cosmetics,ev van,express,west,foggy,119.6,8.58,3.0,4.0,no,delivered,4,673.74,-1.0000000000000002,1
19056.0,delhivery,documents,ev van,express,north,foggy,184.4,7.7,9.0,5.0,yes,delayed,3,995.1,3.9999999999999996,0
19057.0,fedex,clothing,truck,express,south,rainy,174.2,37.94,7.0,5.0,yes,failed,1,1034.82,1.9999999999999998,0
19058.0,amazon logistics,fragile items,ev van,standard,east,rainy,174.2,48.59,6.0,24.0,no,delivered,4,1016.77,-18.0,2
19059.0,delhivery,pharmacy,bike,same day,central,rainy,288.5,28.99,11.0,8.0,yes,delayed,3,1629.47,2.9999999999999987,0
19060.0,ekart,furniture,van,express,central,rainy,243.0,15.43,12.0,6.0,yes,failed,1,1311.29,6.0,0
19061.0,dhl,groceries,bike,same day,east,cold,149.2,37.08,4.0,8.0,no,delivered,5,957.24,-4.0,1
19062.0,fedex,fragile items,truck,standard,south,rainy,58.9,41.29,7.0,24.0,no,delivered,3,418.37,-17.0,3
19063.0,delhivery,cosmetics,bike,standard,east,rainy,251.6,6.75,12.0,24.0,no,delivered,5,1278.25,-12.0,2
19064.0,shadowfax,groceries,scooter,standard,south,clear,17.4,21.85,2.0,24.0,no,delivered,4,152.55,-22.0,3
19065.0,fedex,clothing,van,two day,east,clear,110.7,38.51,2.0,16.0,no,delivered,5,669.03,-14.000000000000002,3
19066.0,ecom express,fragile items,bike,express,central,cold,99.4,29.91,4.0,3.0,yes,delayed,3,636.73,1.0000000000000002,1
19067.0,ekart,clothing,bike,standard,east,hot,11.3,43.35,1.0,24.0,no,delivered,5,186.55,-23.0,3
19068.0,fedex,groceries,ev van,standard,east,rainy,103.8,10.95,7.0,24.0,no,delivered,5,551.85,-17.0,3
19069.0,delhivery,automobile parts,scooter,standard,east,rainy,62.8,47.3,5.0,24.0,no,delivered,4,455.9,-18.999999999999996,3
19070.0,ecom express,groceries,ev van,standard,south,clear,191.3,29.39,9.0,24.0,no,delivered,4,1044.67,-15.000000000000002,2
19071.0,amazon logistics,fragile items,van,standard,central,clear,88.3,13.62,3.0,24.0,no,delivered,4,482.36,-21.0,3
19072.0,dhl,furniture,bike,same day,east,hot,277.6,35.96,8.0,8.0,yes,delayed,2,1595.88,0.0,0
19073.0,fedex,cosmetics,bike,same day,east,foggy,220.2,37.6,9.0,8.0,yes,delayed,3,1313.8,0.999999999999999,0
19074.0,amazon logistics,pharmacy,ev bike,two day,west,foggy,39.4,18.68,2.0,16.0,no,delivered,4,253.04,-14.000000000000002,3
19075.0,ekart,documents,bike,two day,central,hot,233.9,25.08,5.0,16.0,no,delivered,5,1244.74,-11.000000000000002,2
19076.0,ekart,automobile parts,ev van,same day,south,foggy,278.9,30.53,11.0,8.0,yes,delayed,2,1586.09,2.9999999999999987,0
19077.0,ekart,furniture,scooter,same day,north,cold,15.4,47.47,0.0,8.0,no,delivered,4,319.41,-8.0,1
19078.0,xpressbees,furniture,truck,two day,west,stormy,122.3,29.97,9.0,16.0,no,delivered,5,701.41,-7.000000000000002,2
19079.0,blue dart,pharmacy,van,two day,north,rainy,268.3,11.24,10.0,16.0,no,delivered,4,1375.22,-6.000000000000001,2
19080.0,delhivery,automobile parts,bike,standard,central,stormy,48.7,49.52,4.0,24.0,no,delivered,5,392.24,-20.0,3
19081.0,blue dart,fragile items,ev bike,same day,central,rainy,244.3,43.63,8.0,8.0,yes,delayed,2,1452.39,0.0,0
19082.0,ecom express,groceries,bike,two day,north,foggy,38.4,15.89,3.0,16.0,no,delivered,4,239.67,-13.0,3
19083.0,amazon logistics,documents,ev bike,two day,north,hot,75.9,7.22,2.0,16.0,no,delivered,3,401.16,-14.000000000000002,3
19084.0,ecom express,documents,truck,express,west,cold,198.2,42.32,5.0,5.0,no,delivered,3,1167.96,0.0,0
19085.0,ekart,documents,scooter,same day,west,stormy,8.9,7.11,3.0,8.0,no,delivered,3,165.83,-5.0,1
19086.0,dhl,documents,ev van,express,central,cold,235.3,18.13,6.0,6.0,no,delivered,3,1280.89,0.0,0
19087.0,fedex,groceries,scooter,same day,north,foggy,202.4,48.0,7.0,8.0,no,delivered,4,1256.0,-1.0000000000000007,2
19088.0,fedex,electronics,scooter,same day,north,foggy,284.4,8.45,11.0,8.0,yes,delayed,2,1547.35,2.9999999999999987,0
19089.0,delhivery,furniture,truck,same day,south,cold,3.6,32.36,0.0,8.0,no,delivered,5,211.08,-8.0,1
19090.0,shadowfax,fragile items,van,two day,north,rainy,59.2,18.02,8.0,16.0,no,delivered,3,350.06,-8.0,3
19091.0,delhivery,groceries,van,standard,central,clear,125.9,32.63,5.0,24.0,no,delivered,5,727.39,-18.999999999999996,3
19092.0,ekart,electronics,ev bike,standard,west,foggy,215.3,20.97,10.0,24.0,no,delivered,5,1139.41,-14.0,2
19093.0,ekart,groceries,ev van,two day,west,clear,146.9,45.64,3.0,16.0,no,delivered,3,871.42,-13.0,3
19094.0,xpressbees,groceries,ev bike,express,west,clear,33.7,43.92,3.0,2.0,yes,delayed,2,350.26,0.9999999999999999,1
19095.0,ecom express,pharmacy,bike,express,east,stormy,16.0,11.08,7.0,2.0,yes,delayed,3,163.24,5.0,1
19096.0,xpressbees,documents,ev van,two day,east,rainy,104.7,49.36,5.0,16.0,no,delivered,5,671.58,-11.000000000000002,3
19097.0,dhl,documents,van,same day,south,clear,48.6,33.1,1.0,8.0,no,delivered,4,442.3,-7.000000000000001,1
19098.0,fedex,cosmetics,ev van,same day,central,foggy,53.8,22.47,2.0,8.0,no,delivered,3,436.41,-6.000000000000001,1
19099.0,fedex,clothing,scooter,two day,east,cold,89.2,7.09,3.0,16.0,no,delivered,5,467.27,-13.0,3
19100.0,blue dart,automobile parts,truck,express,north,foggy,175.2,31.53,7.0,5.0,yes,failed,1,1020.59,1.9999999999999998,0
19101.0,ecom express,documents,ev van,express,north,rainy,235.5,23.77,7.0,6.0,yes,delayed,3,1298.81,0.9999999999999999,0
19102.0,ecom express,fragile items,ev van,standard,north,rainy,63.3,42.87,4.0,24.0,no,delivered,5,445.11,-20.0,3
19103.0,ekart,electronics,truck,two day,central,rainy,129.8,30.07,5.0,16.0,no,delivered,4,739.21,-11.000000000000002,3
19104.0,blue dart,documents,truck,standard,north,stormy,217.3,22.39,11.0,24.0,no,delivered,5,1153.67,-13.0,2
19105.0,blue dart,groceries,bike,express,central,foggy,258.1,43.62,7.0,7.0,yes,delayed,2,1471.36,0.0,0
19106.0,shadowfax,furniture,truck,express,central,stormy,63.5,6.45,7.0,3.0,yes,delayed,2,386.85,3.9999999999999996,1
19107.0,delhivery,electronics,van,two day,north,foggy,252.3,16.53,6.0,16.0,no,delivered,3,1311.09,-10.0,2
19108.0,delhivery,documents,bike,express,north,stormy,131.1,23.08,11.0,4.0,yes,failed,1,774.74,6.999999999999999,0
19109.0,shadowfax,fragile items,ev van,standard,central,cold,194.5,18.48,6.0,24.0,no,delivered,5,1027.94,-18.0,2
19110.0,blue dart,automobile parts,van,standard,west,hot,139.8,23.84,4.0,24.0,no,delivered,5,770.52,-20.0,3
19111.0,delhivery,groceries,ev bike,same day,central,cold,223.8,21.29,6.0,8.0,no,delivered,3,1282.87,-2.0000000000000004,0
19112.0,delhivery,clothing,bike,two day,central,clear,216.6,20.91,8.0,16.0,no,delivered,4,1145.73,-8.0,2
19113.0,xpressbees,documents,scooter,standard,north,rainy,155.8,33.72,9.0,24.0,no,delivered,3,880.16,-15.000000000000002,2
19114.0,dhl,automobile parts,ev van,same day,north,clear,286.2,27.75,8.0,8.0,yes,delayed,3,1614.25,0.0,0
19115.0,ekart,automobile parts,ev van,standard,west,hot,271.2,9.81,9.0,24.0,no,delivered,4,1385.43,-15.000000000000002,2
19116.0,shadowfax,fragile items,bike,standard,north,foggy,102.1,39.25,5.0,24.0,no,delivered,5,628.25,-18.999999999999996,3
19117.0,blue dart,fragile items,ev van,standard,central,clear,36.9,44.16,2.0,24.0,no,delivered,3,316.98,-22.0,3
19118.0,fedex,cosmetics,scooter,standard,central,foggy,44.9,4.05,5.0,24.0,no,delivered,3,236.65,-18.999999999999996,3
19119.0,fedex,pharmacy,scooter,same day,east,stormy,78.4,49.52,5.0,8.0,no,delivered,4,640.77,-3.0000000000000004,1
19120.0,xpressbees,cosmetics,ev van,two day,south,rainy,196.5,38.71,8.0,16.0,no,delivered,4,1098.63,-8.0,2
19121.0,shadowfax,pharmacy,truck,standard,central,rainy,56.9,22.15,5.0,24.0,no,delivered,4,350.95,-18.999999999999996,3
19122.0,xpressbees,groceries,ev bike,two day,east,rainy,169.2,39.41,5.0,16.0,no,delivered,4,964.23,-11.000000000000002,2
19123.0,blue dart,pharmacy,bike,standard,south,stormy,225.1,13.82,12.0,24.0,no,delivered,4,1166.96,-12.0,2
19124.0,blue dart,documents,ev bike,two day,east,clear,63.0,10.6,2.0,16.0,no,delivered,3,346.8,-14.000000000000002,3
19125.0,fedex,pharmacy,van,two day,south,foggy,93.0,3.77,6.0,16.0,no,delivered,5,476.31,-10.0,3
19126.0,delhivery,groceries,ev bike,same day,west,stormy,14.5,36.86,5.0,8.0,no,delivered,4,283.08,-3.0000000000000004,1
19127.0,fedex,furniture,truck,express,central,stormy,35.3,36.14,5.0,2.0,yes,delayed,2,334.92,3.0,1
19128.0,shadowfax,clothing,bike,two day,north,foggy,112.9,6.43,4.0,16.0,no,delivered,5,583.79,-12.000000000000002,3
19129.0,amazon logistics,automobile parts,ev van,express,south,hot,83.1,16.69,3.0,3.0,yes,failed,1,515.57,0.0,1
19130.0,shadowfax,cosmetics,scooter,standard,central,hot,64.8,36.13,2.0,24.0,no,delivered,5,432.39,-22.0,3
19131.0,ecom express,electronics,van,express,central,foggy,98.7,12.99,6.0,3.0,yes,delayed,2,582.47,3.0,1
19132.0,shadowfax,furniture,ev bike,standard,west,stormy,33.5,24.58,4.0,24.0,no,delivered,4,241.24,-20.0,3
19133.0,fedex,furniture,ev van,express,north,clear,218.5,3.44,6.0,6.0,no,delivered,5,1152.82,0.0,2
19134.0,ekart,fragile items,ev van,standard,north,rainy,178.5,14.82,10.0,24.0,no,delivered,5,936.96,-14.0,2
19135.0,xpressbees,cosmetics,van,express,south,rainy,79.4,10.14,8.0,3.0,yes,delayed,3,477.42,5.0,1
19136.0,amazon logistics,fragile items,van,same day,north,hot,41.6,48.82,3.0,8.0,no,delivered,3,454.46,-5.0,1
19137.0,ekart,furniture,ev bike,same day,east,foggy,13.5,37.32,5.0,8.0,no,delivered,4,279.46,-3.0000000000000004,1
19138.0,delhivery,clothing,scooter,standard,west,clear,204.2,28.64,8.0,24.0,no,delivered,3,1106.92,-15.999999999999998,2
19139.0,delhivery,cosmetics,truck,express,west,stormy,64.8,6.78,7.0,3.0,yes,delayed,3,394.34,3.9999999999999996,1
19140.0,shadowfax,clothing,scooter,same day,east,stormy,129.9,28.39,11.0,8.0,yes,failed,1,834.67,2.9999999999999987,0
19141.0,shadowfax,pharmacy,scooter,express,south,cold,177.4,34.81,5.0,5.0,yes,delayed,2,1041.43,0.0,0
19142.0,blue dart,groceries,truck,standard,east,stormy,107.5,5.72,4.0,24.0,no,delivered,4,554.66,-20.0,3
19143.0,delhivery,groceries,ev van,same day,west,cold,12.0,31.81,2.0,8.0,no,delivered,3,255.43,-6.000000000000001,1
19144.0,shadowfax,clothing,scooter,same day,south,rainy,157.7,38.05,8.0,8.0,yes,delayed,2,1002.65,0.0,0
19145.0,dhl,fragile items,ev bike,standard,north,foggy,281.7,26.93,8.0,24.0,no,delivered,4,1489.29,-15.999999999999998,2
19146.0,dhl,cosmetics,bike,two day,west,rainy,39.4,25.11,6.0,16.0,no,delivered,4,272.33,-10.0,3
19147.0,ekart,groceries,ev bike,express,west,foggy,113.5,16.31,6.0,4.0,yes,delayed,2,666.43,1.9999999999999998,1
19148.0,xpressbees,cosmetics,van,same day,north,clear,95.0,19.05,2.0,8.0,no,delivered,5,632.15,-6.000000000000001,1
19149.0,xpressbees,automobile parts,bike,standard,west,foggy,73.0,39.22,5.0,24.0,no,delivered,5,482.66,-18.999999999999996,3
19150.0,delhivery,cosmetics,truck,express,south,stormy,189.7,13.8,12.0,5.0,yes,delayed,3,1039.9,7.0,0
19151.0,delhivery,automobile parts,scooter,standard,central,rainy,111.7,39.28,7.0,24.0,no,delivered,4,676.34,-17.0,3
19152.0,fedex,furniture,truck,standard,west,foggy,94.9,14.47,9.0,24.0,no,delivered,4,517.91,-15.000000000000002,3
19153.0,shadowfax,groceries,bike,express,east,stormy,52.0,39.7,3.0,3.0,yes,delayed,2,429.1,0.0,1
19154.0,blue dart,fragile items,van,standard,central,cold,109.7,36.22,2.0,24.0,no,delivered,4,657.16,-22.0,3
19155.0,blue dart,pharmacy,scooter,express,west,rainy,297.1,47.33,16.0,7.0,yes,delayed,3,1632.7206,9.000000000000002,0
19156.0,xpressbees,pharmacy,scooter,same day,south,stormy,260.4,17.17,11.0,8.0,yes,failed,2,1453.51,2.9999999999999987,0
19157.0,fedex,pharmacy,bike,two day,west,cold,29.7,3.48,1.0,16.0,no,delivered,5,158.94,-15.000000000000002,3
19158.0,blue dart,automobile parts,scooter,express,west,clear,190.0,14.7,6.0,5.0,yes,delayed,2,1044.1,0.9999999999999999,0
19159.0,shadowfax,cosmetics,bike,standard,central,foggy,145.3,10.9,6.0,24.0,no,delivered,5,759.2,-18.0,3
19160.0,delhivery,fragile items,truck,two day,north,foggy,204.0,11.33,9.0,16.0,no,delivered,4,1053.99,-7.000000000000002,2
19161.0,ekart,electronics,van,express,central,cold,282.2,35.23,11.0,7.0,yes,delayed,3,1566.69,3.9999999999999996,0
19162.0,xpressbees,cosmetics,scooter,two day,south,clear,28.1,0.99,1.0,16.0,no,delivered,5,143.47,-15.000000000000002,3
19163.0,ekart,documents,truck,same day,east,cold,166.7,20.33,4.0,8.0,no,delivered,3,994.49,-4.0,1
19164.0,delhivery,clothing,ev van,standard,north,stormy,21.7,8.96,5.0,24.0,no,delivered,4,135.38,-18.999999999999996,3
19165.0,ecom express,documents,truck,two day,north,clear,112.2,47.81,3.0,16.0,no,delivered,5,704.43,-13.0,3
19166.0,ekart,fragile items,scooter,standard,central,cold,135.7,0.89,5.0,24.0,no,delivered,4,681.17,-18.999999999999996,3
19167.0,fedex,fragile items,van,express,west,hot,26.4,44.51,2.0,2.0,no,delivered,5,315.53,0.0,1
19168.0,amazon logistics,documents,ev bike,standard,east,hot,73.7,33.53,5.0,24.0,no,delivered,4,469.09,-18.999999999999996,3
19169.0,ecom express,clothing,bike,two day,north,rainy,172.1,34.69,11.0,16.0,no,delivered,4,964.57,-5.000000000000002,2
19170.0,amazon logistics,groceries,scooter,two day,central,rainy,68.4,3.93,5.0,16.0,no,delivered,4,353.79,-11.000000000000002,3
19171.0,dhl,documents,van,two day,north,hot,216.2,33.57,5.0,16.0,no,delivered,3,1181.71,-11.000000000000002,2
19172.0,amazon logistics,furniture,truck,standard,north,rainy,200.3,20.78,7.0,24.0,no,delivered,3,1063.84,-17.0,2
19173.0,delhivery,fragile items,truck,two day,south,foggy,149.7,30.73,5.0,16.0,no,delivered,5,840.69,-11.000000000000002,3
19174.0,ekart,documents,ev bike,same day,west,cold,168.2,11.91,5.0,8.0,no,delivered,4,976.73,-3.0000000000000004,1
19175.0,blue dart,clothing,ev van,two day,south,cold,97.6,12.88,2.0,16.0,no,delivered,4,526.64,-14.000000000000002,3
19176.0,fedex,electronics,scooter,express,east,clear,165.3,9.91,7.0,5.0,yes,delayed,2,906.23,1.9999999999999998,0
19177.0,ecom express,cosmetics,van,same day,north,hot,97.1,27.2,2.0,8.0,no,delivered,4,667.1,-6.000000000000001,1
19178.0,xpressbees,clothing,van,express,west,hot,272.1,14.15,12.0,7.0,yes,delayed,2,1452.95,5.0,0
19179.0,ecom express,clothing,bike,same day,central,cold,25.9,7.72,3.0,8.0,no,delivered,5,252.66,-5.0,1
19180.0,blue dart,fragile items,bike,same day,central,rainy,61.8,24.6,5.0,8.0,no,delivered,5,482.8,-3.0000000000000004,1
19181.0,xpressbees,electronics,truck,express,central,hot,76.4,46.72,5.0,3.0,yes,delayed,3,572.16,2.0,1
19182.0,xpressbees,pharmacy,truck,express,central,rainy,236.5,44.43,9.0,6.0,yes,delayed,2,1365.79,2.9999999999999996,0
19183.0,fedex,electronics,scooter,two day,central,foggy,136.2,48.53,5.0,16.0,no,delivered,5,826.59,-11.000000000000002,3
19184.0,delhivery,automobile parts,ev van,two day,central,clear,167.0,30.8,4.0,16.0,no,delivered,5,927.4,-12.000000000000002,2
19185.0,delhivery,cosmetics,scooter,standard,west,hot,89.3,23.16,6.0,24.0,no,delivered,3,515.98,-18.0,3
19186.0,ecom express,fragile items,truck,standard,south,rainy,81.4,36.53,6.0,24.0,no,delivered,4,516.59,-18.0,3
19187.0,ekart,pharmacy,ev van,two day,north,foggy,194.9,24.08,6.0,16.0,no,delivered,5,1046.74,-10.0,2
19188.0,shadowfax,groceries,ev bike,same day,west,clear,206.2,37.33,5.0,8.0,no,delivered,5,1242.99,-3.0000000000000004,2
19189.0,ecom express,automobile parts,ev bike,standard,south,stormy,155.9,18.38,6.0,24.0,no,delivered,4,834.64,-18.0,3
19190.0,fedex,fragile items,scooter,two day,central,stormy,211.4,45.63,13.0,16.0,no,delivered,4,1193.89,-3.0000000000000004,2
19191.0,blue dart,electronics,ev van,standard,west,hot,232.2,1.11,7.0,24.0,no,delivered,4,1164.33,-17.0,2
19192.0,fedex,pharmacy,van,standard,south,foggy,31.4,32.17,2.0,24.0,no,delivered,5,253.51,-22.0,3
19193.0,ekart,furniture,scooter,same day,east,hot,71.2,28.28,1.0,8.0,no,delivered,3,540.84,-7.000000000000001,1
19194.0,blue dart,documents,ev bike,same day,south,stormy,186.9,49.49,9.0,8.0,yes,delayed,2,1182.97,0.999999999999999,0
19195.0,amazon logistics,furniture,truck,standard,south,clear,262.3,17.89,6.0,24.0,no,delivered,4,1365.17,-18.0,2
19196.0,dhl,automobile parts,bike,same day,east,clear,243.6,4.32,10.0,8.0,yes,failed,2,1330.96,1.9999999999999998,0
19197.0,xpressbees,electronics,bike,two day,east,rainy,175.3,4.2,5.0,16.0,no,delivered,4,889.1,-11.000000000000002,2
19198.0,xpressbees,automobile parts,bike,standard,west,hot,133.7,36.31,6.0,24.0,no,delivered,4,777.43,-18.0,3
19199.0,fedex,cosmetics,bike,two day,south,foggy,10.7,1.7,3.0,16.0,no,delivered,5,95.6674,-13.0,3
19200.0,fedex,clothing,scooter,same day,south,clear,276.6,36.18,4.0,8.0,no,delivered,4,1591.54,-4.0,2
19201.0,blue dart,documents,van,two day,north,foggy,223.6,30.37,9.0,16.0,no,delivered,5,1209.11,-7.000000000000002,2
19202.0,fedex,fragile items,scooter,express,north,hot,86.0,15.25,2.0,3.0,no,delivered,5,525.75,-0.9999999999999999,1
19203.0,xpressbees,cosmetics,ev van,same day,east,hot,152.2,9.71,5.0,8.0,no,delivered,4,890.13,-3.0000000000000004,1
19204.0,blue dart,electronics,ev van,two day,south,rainy,72.5,35.6,7.0,16.0,no,delivered,5,469.3,-9.000000000000002,3
19205.0,ekart,clothing,ev van,express,west,rainy,274.7,48.58,14.999999999999998,7.0,yes,delayed,3,1569.24,7.999999999999999,0
19206.0,xpressbees,automobile parts,bike,same day,west,foggy,135.1,45.91,4.0,8.0,no,delivered,5,913.23,-4.0,1
19207.0,ecom express,clothing,truck,same day,central,rainy,256.3,41.01,10.0,8.0,yes,delayed,2,1504.53,1.9999999999999998,0
19208.0,dhl,pharmacy,bike,express,north,stormy,186.3,4.79,8.0,5.0,yes,delayed,2,995.87,3.0000000000000004,0
19209.0,amazon logistics,automobile parts,ev bike,same day,central,hot,158.0,17.98,5.0,8.0,no,delivered,4,943.94,-3.0000000000000004,1
19210.0,blue dart,clothing,bike,same day,central,stormy,272.1,46.53,12.0,8.0,yes,delayed,3,1600.09,3.9999999999999996,0
19211.0,shadowfax,electronics,scooter,standard,east,cold,42.3,40.65,2.0,24.0,no,delivered,5,333.45,-22.0,3
19212.0,ecom express,fragile items,scooter,same day,east,stormy,20.3,16.41,5.0,8.0,no,delivered,5,250.73,-3.0000000000000004,1
19213.0,dhl,automobile parts,van,same day,central,hot,199.3,25.44,6.0,8.0,no,delivered,3,1172.82,-2.0000000000000004,0
19214.0,fedex,furniture,van,standard,north,foggy,274.7,13.37,11.0,24.0,no,delivered,5,1413.61,-13.0,2
19215.0,blue dart,documents,truck,two day,central,rainy,40.9,33.31,6.0,16.0,no,delivered,3,304.43,-10.0,3
19216.0,fedex,electronics,scooter,standard,west,foggy,73.6,34.38,4.0,24.0,no,delivered,4,471.14,-20.0,3
19217.0,shadowfax,automobile parts,truck,same day,west,stormy,120.5,47.61,9.0,8.0,yes,delayed,3,845.33,0.999999999999999,0
19218.0,ecom express,fragile items,bike,standard,south,clear,279.7,0.79,10.0,24.0,no,delivered,3,1400.87,-14.0,2
19219.0,blue dart,automobile parts,bike,same day,central,foggy,256.0,13.18,10.0,8.0,yes,delayed,3,1419.54,1.9999999999999998,0
19220.0,dhl,fragile items,bike,two day,west,clear,291.5,23.39,8.0,16.0,no,delivered,5,1527.67,-8.0,2
19221.0,shadowfax,groceries,scooter,same day,central,rainy,232.4,33.02,9.0,8.0,yes,delayed,2,1361.06,0.999999999999999,0
19222.0,ecom express,furniture,ev bike,express,central,hot,105.2,40.28,4.0,4.0,yes,delayed,3,696.84,0.0,1
19223.0,ekart,groceries,scooter,same day,west,foggy,16.8,4.99,5.0,8.0,no,delivered,5,198.97,-3.0000000000000004,1
19224.0,xpressbees,cosmetics,truck,standard,east,hot,185.0,26.27,8.0,24.0,no,delivered,4,1003.81,-15.999999999999998,2
19225.0,amazon logistics,electronics,ev bike,standard,south,stormy,268.5,40.27,11.0,24.0,no,delivered,4,1463.31,-13.0,2
19226.0,shadowfax,electronics,ev bike,express,north,foggy,134.6,6.51,7.0,4.0,yes,failed,1,742.53,2.9999999999999996,0
19227.0,dhl,automobile parts,truck,same day,north,foggy,118.3,21.73,7.0,8.0,no,delivered,3,756.69,-1.0000000000000007,1
19228.0,ekart,documents,scooter,express,east,hot,238.0,14.81,6.0,6.0,no,delivered,5,1284.43,0.0,2
19229.0,ekart,electronics,truck,standard,east,stormy,120.4,13.74,6.0,24.0,no,delivered,5,643.22,-18.0,3
19230.0,delhivery,cosmetics,scooter,express,east,hot,220.3,14.11,8.0,6.0,yes,delayed,3,1193.83,2.0000000000000004,0
19231.0,blue dart,groceries,truck,two day,east,rainy,63.2,4.97,6.0,16.0,no,delivered,5,330.91,-10.0,3
19232.0,dhl,documents,ev van,express,south,stormy,190.4,6.24,14.0,5.0,yes,delayed,2,1020.72,9.0,0
19233.0,blue dart,groceries,bike,express,east,rainy,171.4,46.37,8.0,5.0,yes,delayed,2,1046.11,3.0000000000000004,0
19234.0,delhivery,furniture,bike,express,west,cold,132.1,39.05,5.0,4.0,yes,delayed,2,827.65,0.9999999999999999,1
